quarter,topic,count,total,share
2014Q3,28,5,361,0.013850415512465374
2014Q3,29,4,361,0.0110803324099723
2014Q3,30,3,361,0.008310249307479225
2014Q3,31,9,361,0.024930747922437674
2014Q3,32,2,361,0.00554016620498615
2014Q3,33,5,361,0.013850415512465374
2014Q3,34,8,361,0.0221606648199446
2014Q3,35,2,361,0.00554016620498615
2014Q3,36,2,361,0.00554016620498615
2014Q3,37,7,361,0.019390581717451522
2014Q3,38,8,361,0.0221606648199446
2014Q3,39,3,361,0.008310249307479225
2014Q3,40,2,361,0.00554016620498615
2014Q3,41,6,361,0.01662049861495845
2014Q3,42,2,361,0.00554016620498615
2014Q3,43,7,361,0.019390581717451522
2014Q3,44,3,361,0.008310249307479225
2014Q3,45,3,361,0.008310249307479225
2014Q3,46,3,361,0.008310249307479225
2014Q3,47,4,361,0.0110803324099723
2014Q3,48,2,361,0.00554016620498615
2014Q3,49,3,361,0.008310249307479225
2014Q3,50,6,361,0.01662049861495845
2014Q3,52,2,361,0.00554016620498615
2014Q4,0,17,392,0.04336734693877551
2014Q4,1,15,392,0.03826530612244898
2014Q4,2,17,392,0.04336734693877551
2014Q4,3,18,392,0.04591836734693878
2014Q4,4,12,392,0.030612244897959183
2014Q4,5,9,392,0.02295918367346939
2014Q4,6,7,392,0.017857142857142856
2014Q4,7,15,392,0.03826530612244898
2014Q4,8,20,392,0.05102040816326531
2014Q4,9,10,392,0.025510204081632654
2014Q4,10,6,392,0.015306122448979591
2014Q4,11,5,392,0.012755102040816327
2014Q4,12,6,392,0.015306122448979591
2014Q4,13,8,392,0.02040816326530612
2014Q4,14,22,392,0.05612244897959184
2014Q4,15,12,392,0.030612244897959183
2014Q4,16,16,392,0.04081632653061224
2014Q4,17,6,392,0.015306122448979591
2014Q4,18,14,392,0.03571428571428571
2014Q4,19,15,392,0.03826530612244898
2014Q4,20,6,392,0.015306122448979591
2014Q4,21,5,392,0.012755102040816327
2014Q4,22,1,392,0.002551020408163265
2014Q4,23,6,392,0.015306122448979591
2014Q4,24,9,392,0.02295918367346939
2014Q4,25,7,392,0.017857142857142856
2014Q4,26,7,392,0.017857142857142856
2014Q4,27,6,392,0.015306122448979591
2014Q4,28,13,392,0.03316326530612245
2014Q4,29,7,392,0.017857142857142856
2014Q4,30,14,392,0.03571428571428571
2014Q4,31,4,392,0.01020408163265306
2014Q4,32,2,392,0.00510204081632653
2014Q4,33,2,392,0.00510204081632653
2014Q4,34,5,392,0.012755102040816327
2014Q4,35,6,392,0.015306122448979591
2014Q4,36,3,392,0.007653061224489796
2014Q4,37,2,392,0.00510204081632653
2014Q4,38,4,392,0.01020408163265306
2014Q4,39,6,392,0.015306122448979591
2014Q4,40,2,392,0.00510204081632653
2014Q4,41,3,392,0.007653061224489796
2014Q4,42,2,392,0.00510204081632653
2014Q4,43,2,392,0.00510204081632653
2014Q4,44,3,392,0.007653061224489796
2014Q4,45,3,392,0.007653061224489796
2014Q4,48,5,392,0.012755102040816327
2014Q4,49,3,392,0.007653061224489796
2014Q4,52,4,392,0.01020408163265306
2015Q1,0,14,378,0.037037037037037035
2015Q1,1,19,378,0.05026455026455026
2015Q1,2,4,378,0.010582010582010581
2015Q1,3,19,378,0.05026455026455026
2015Q1,4,18,378,0.047619047619047616
2015Q1,5,3,378,0.007936507936507936
2015Q1,6,12,378,0.031746031746031744
2015Q1,7,19,378,0.05026455026455026
2015Q1,8,6,378,0.015873015873015872
2015Q1,9,11,378,0.0291005291005291
2015Q1,10,11,378,0.0291005291005291
2015Q1,11,4,378,0.010582010582010581
2015Q1,12,14,378,0.037037037037037035
2015Q1,13,7,378,0.018518518518518517
2015Q1,14,12,378,0.031746031746031744
2015Q1,15,9,378,0.023809523809523808
2015Q1,16,9,378,0.023809523809523808
2015Q1,17,11,378,0.0291005291005291
2015Q1,18,13,378,0.03439153439153439
2015Q1,19,7,378,0.018518518518518517
2015Q1,20,9,378,0.023809523809523808
2015Q1,21,5,378,0.013227513227513227
2015Q1,22,5,378,0.013227513227513227
2015Q1,23,8,378,0.021164021164021163
2015Q1,24,8,378,0.021164021164021163
2015Q1,25,9,378,0.023809523809523808
2015Q1,26,8,378,0.021164021164021163
2015Q1,27,8,378,0.021164021164021163
2015Q1,28,4,378,0.010582010582010581
2015Q1,29,2,378,0.005291005291005291
2015Q1,30,1,378,0.0026455026455026454
2015Q1,31,7,378,0.018518518518518517
2015Q1,32,6,378,0.015873015873015872
2015Q1,33,4,378,0.010582010582010581
2015Q1,34,4,378,0.010582010582010581
2015Q1,35,4,378,0.010582010582010581
2015Q1,36,4,378,0.010582010582010581
2015Q1,37,2,378,0.005291005291005291
2015Q1,38,6,378,0.015873015873015872
2015Q1,39,8,378,0.021164021164021163
2015Q1,40,3,378,0.007936507936507936
2015Q1,41,4,378,0.010582010582010581
2015Q1,42,5,378,0.013227513227513227
2015Q1,43,7,378,0.018518518518518517
2015Q1,44,5,378,0.013227513227513227
2015Q1,45,1,378,0.0026455026455026454
2015Q1,46,5,378,0.013227513227513227
2015Q1,47,4,378,0.010582010582010581
2015Q1,49,2,378,0.005291005291005291
2015Q1,50,1,378,0.0026455026455026454
2015Q1,51,3,378,0.007936507936507936
2015Q1,52,4,378,0.010582010582010581
2015Q2,0,17,389,0.043701799485861184
2015Q2,1,22,389,0.056555269922879174
2015Q2,2,16,389,0.04113110539845758
2015Q2,3,12,389,0.030848329048843187
2015Q2,4,12,389,0.030848329048843187
2015Q2,5,7,389,0.017994858611825194
2015Q2,6,10,389,0.02570694087403599
2015Q2,7,21,389,0.05398457583547558
2015Q2,8,18,389,0.04627249357326478
2015Q2,9,9,389,0.02313624678663239
2015Q2,10,10,389,0.02570694087403599
2015Q2,11,5,389,0.012853470437017995
2015Q2,12,6,389,0.015424164524421594
2015Q2,13,12,389,0.030848329048843187
2015Q2,14,21,389,0.05398457583547558
2015Q2,15,7,389,0.017994858611825194
2015Q2,16,7,389,0.017994858611825194
2015Q2,17,13,389,0.033419023136246784
2015Q2,18,10,389,0.02570694087403599
2015Q2,19,9,389,0.02313624678663239
2015Q2,20,4,389,0.010282776349614395
2015Q2,21,11,389,0.028277634961439587
2015Q2,22,4,389,0.010282776349614395
2015Q2,23,3,389,0.007712082262210797
2015Q2,24,6,389,0.015424164524421594
2015Q2,25,20,389,0.05141388174807198
2015Q2,26,3,389,0.007712082262210797
2015Q2,27,6,389,0.015424164524421594
2015Q2,28,6,389,0.015424164524421594
2015Q2,29,9,389,0.02313624678663239
2015Q2,30,3,389,0.007712082262210797
2015Q2,32,4,389,0.010282776349614395
2015Q2,33,1,389,0.002570694087403599
2015Q2,34,1,389,0.002570694087403599
2015Q2,35,7,389,0.017994858611825194
2015Q2,36,6,389,0.015424164524421594
2015Q2,37,5,389,0.012853470437017995
2015Q2,38,3,389,0.007712082262210797
2015Q2,39,2,389,0.005141388174807198
2015Q2,40,1,389,0.002570694087403599
2015Q2,41,5,389,0.012853470437017995
2015Q2,42,3,389,0.007712082262210797
2015Q2,43,9,389,0.02313624678663239
2015Q2,44,3,389,0.007712082262210797
2015Q2,45,5,389,0.012853470437017995
2015Q2,46,3,389,0.007712082262210797
2015Q2,48,4,389,0.010282776349614395
2015Q2,49,2,389,0.005141388174807198
2015Q2,50,1,389,0.002570694087403599
2015Q2,51,3,389,0.007712082262210797
2015Q2,52,2,389,0.005141388174807198
2015Q3,0,19,384,0.049479166666666664
2015Q3,1,19,384,0.049479166666666664
2015Q3,2,20,384,0.052083333333333336
2015Q3,3,13,384,0.033854166666666664
2015Q3,4,11,384,0.028645833333333332
2015Q3,6,9,384,0.0234375
2015Q3,7,11,384,0.028645833333333332
2015Q3,8,13,384,0.033854166666666664
2015Q3,9,14,384,0.036458333333333336
2015Q3,10,9,384,0.0234375
2015Q3,11,4,384,0.010416666666666666
2015Q3,12,13,384,0.033854166666666664
2015Q3,13,10,384,0.026041666666666668
2015Q3,14,6,384,0.015625
2015Q3,15,14,384,0.036458333333333336
2015Q3,16,10,384,0.026041666666666668
2015Q3,17,12,384,0.03125
2015Q3,18,10,384,0.026041666666666668
2015Q3,19,13,384,0.033854166666666664
2015Q3,20,4,384,0.010416666666666666
2015Q3,21,6,384,0.015625
2015Q3,22,2,384,0.005208333333333333
2015Q3,23,6,384,0.015625
2015Q3,24,10,384,0.026041666666666668
2015Q3,25,7,384,0.018229166666666668
2015Q3,26,7,384,0.018229166666666668
2015Q3,27,10,384,0.026041666666666668
2015Q3,28,6,384,0.015625
2015Q3,29,8,384,0.020833333333333332
2015Q3,30,8,384,0.020833333333333332
2015Q3,32,7,384,0.018229166666666668
2015Q3,33,3,384,0.0078125
2015Q3,34,9,384,0.0234375
2015Q3,35,2,384,0.005208333333333333
2015Q3,37,1,384,0.0026041666666666665
2015Q3,38,5,384,0.013020833333333334
2015Q3,39,7,384,0.018229166666666668
2015Q3,40,9,384,0.0234375
2015Q3,41,4,384,0.010416666666666666
2015Q3,42,5,384,0.013020833333333334
2015Q3,43,5,384,0.013020833333333334
2015Q3,44,2,384,0.005208333333333333
2015Q3,45,1,384,0.0026041666666666665
2015Q3,46,2,384,0.005208333333333333
2015Q3,47,4,384,0.010416666666666666
2015Q3,49,2,384,0.005208333333333333
2015Q3,50,4,384,0.010416666666666666
2015Q3,51,3,384,0.0078125
2015Q3,52,5,384,0.013020833333333334
2015Q4,0,18,404,0.04455445544554455
2015Q4,1,20,404,0.04950495049504951
2015Q4,2,20,404,0.04950495049504951
2015Q4,3,27,404,0.06683168316831684
2015Q4,4,13,404,0.03217821782178218
2015Q4,5,4,404,0.009900990099009901
2015Q4,6,10,404,0.024752475247524754
2015Q4,7,14,404,0.034653465346534656
2015Q4,8,16,404,0.039603960396039604
2015Q4,9,15,404,0.03712871287128713
2015Q4,10,11,404,0.027227722772277228
2015Q4,11,11,404,0.027227722772277228
2015Q4,12,11,404,0.027227722772277228
2015Q4,13,10,404,0.024752475247524754
2015Q4,14,6,404,0.01485148514851485
2015Q4,15,8,404,0.019801980198019802
2015Q4,16,4,404,0.009900990099009901
2015Q4,17,21,404,0.05198019801980198
2015Q4,18,8,404,0.019801980198019802
2015Q4,19,11,404,0.027227722772277228
2015Q4,20,5,404,0.012376237623762377
2015Q4,21,8,404,0.019801980198019802
2015Q4,22,5,404,0.012376237623762377
2015Q4,23,4,404,0.009900990099009901
2015Q4,24,13,404,0.03217821782178218
2015Q4,25,3,404,0.007425742574257425
2015Q4,26,3,404,0.007425742574257425
2015Q4,27,5,404,0.012376237623762377
2015Q4,28,10,404,0.024752475247524754
2015Q4,29,5,404,0.012376237623762377
2015Q4,30,3,404,0.007425742574257425
2015Q4,31,3,404,0.007425742574257425
2015Q4,32,14,404,0.034653465346534656
2015Q4,33,2,404,0.0049504950495049506
2015Q4,34,3,404,0.007425742574257425
2015Q4,35,4,404,0.009900990099009901
2015Q4,36,12,404,0.0297029702970297
2015Q4,37,5,404,0.012376237623762377
2015Q4,38,8,404,0.019801980198019802
2015Q4,41,3,404,0.007425742574257425
2015Q4,42,9,404,0.022277227722772276
2015Q4,43,3,404,0.007425742574257425
2015Q4,44,3,404,0.007425742574257425
2015Q4,45,5,404,0.012376237623762377
2015Q4,46,1,404,0.0024752475247524753
2015Q4,48,1,404,0.0024752475247524753
2015Q4,50,2,404,0.0049504950495049506
2015Q4,51,1,404,0.0024752475247524753
2015Q4,52,3,404,0.007425742574257425
2016Q1,0,33,390,0.08461538461538462
2016Q1,1,14,390,0.035897435897435895
2016Q1,2,17,390,0.04358974358974359
2016Q1,3,11,390,0.028205128205128206
2016Q1,4,18,390,0.046153846153846156
2016Q1,5,4,390,0.010256410256410256
2016Q1,6,12,390,0.03076923076923077
2016Q1,7,12,390,0.03076923076923077
2016Q1,8,22,390,0.05641025641025641
2016Q1,9,10,390,0.02564102564102564
2016Q1,10,7,390,0.017948717948717947
2016Q1,11,12,390,0.03076923076923077
2016Q1,12,9,390,0.023076923076923078
2016Q1,13,10,390,0.02564102564102564
2016Q1,14,14,390,0.035897435897435895
2016Q1,15,6,390,0.015384615384615385
2016Q1,16,14,390,0.035897435897435895
2016Q1,17,10,390,0.02564102564102564
2016Q1,18,8,390,0.020512820512820513
2016Q1,19,6,390,0.015384615384615385
2016Q1,20,8,390,0.020512820512820513
2016Q1,21,3,390,0.007692307692307693
2016Q1,22,4,390,0.010256410256410256
2016Q1,23,9,390,0.023076923076923078
2016Q1,24,8,390,0.020512820512820513
2016Q1,25,5,390,0.01282051282051282
2016Q1,26,7,390,0.017948717948717947
2016Q1,27,4,390,0.010256410256410256
2016Q1,28,1,390,0.002564102564102564
2016Q1,29,1,390,0.002564102564102564
2016Q1,30,3,390,0.007692307692307693
2016Q1,31,8,390,0.020512820512820513
2016Q1,32,3,390,0.007692307692307693
2016Q1,33,8,390,0.020512820512820513
2016Q1,34,5,390,0.01282051282051282
2016Q1,35,3,390,0.007692307692307693
2016Q1,36,3,390,0.007692307692307693
2016Q1,37,1,390,0.002564102564102564
2016Q1,38,8,390,0.020512820512820513
2016Q1,39,9,390,0.023076923076923078
2016Q1,40,6,390,0.015384615384615385
2016Q1,41,2,390,0.005128205128205128
2016Q1,42,7,390,0.017948717948717947
2016Q1,43,2,390,0.005128205128205128
2016Q1,45,6,390,0.015384615384615385
2016Q1,46,4,390,0.010256410256410256
2016Q1,47,5,390,0.01282051282051282
2016Q1,48,2,390,0.005128205128205128
2016Q1,49,2,390,0.005128205128205128
2016Q1,50,1,390,0.002564102564102564
2016Q1,51,1,390,0.002564102564102564
2016Q1,52,2,390,0.005128205128205128
2016Q2,0,9,399,0.022556390977443608
2016Q2,1,21,399,0.05263157894736842
2016Q2,2,15,399,0.03759398496240601
2016Q2,3,11,399,0.02756892230576441
2016Q2,4,22,399,0.05513784461152882
2016Q2,5,3,399,0.007518796992481203
2016Q2,6,13,399,0.03258145363408521
2016Q2,7,14,399,0.03508771929824561
2016Q2,8,12,399,0.03007518796992481
2016Q2,9,16,399,0.040100250626566414
2016Q2,10,12,399,0.03007518796992481
2016Q2,11,4,399,0.010025062656641603
2016Q2,12,11,399,0.02756892230576441
2016Q2,13,20,399,0.05012531328320802
2016Q2,14,21,399,0.05263157894736842
2016Q2,15,11,399,0.02756892230576441
2016Q2,16,9,399,0.022556390977443608
2016Q2,17,4,399,0.010025062656641603
2016Q2,18,10,399,0.02506265664160401
2016Q2,19,10,399,0.02506265664160401
2016Q2,20,1,399,0.002506265664160401
2016Q2,21,8,399,0.020050125313283207
2016Q2,22,9,399,0.022556390977443608
2016Q2,23,7,399,0.017543859649122806
2016Q2,24,10,399,0.02506265664160401
2016Q2,25,10,399,0.02506265664160401
2016Q2,26,5,399,0.012531328320802004
2016Q2,27,8,399,0.020050125313283207
2016Q2,28,7,399,0.017543859649122806
2016Q2,29,6,399,0.015037593984962405
2016Q2,30,5,399,0.012531328320802004
2016Q2,31,3,399,0.007518796992481203
2016Q2,32,5,399,0.012531328320802004
2016Q2,33,5,399,0.012531328320802004
2016Q2,34,6,399,0.015037593984962405
2016Q2,35,4,399,0.010025062656641603
2016Q2,36,3,399,0.007518796992481203
2016Q2,37,3,399,0.007518796992481203
2016Q2,38,5,399,0.012531328320802004
2016Q2,39,3,399,0.007518796992481203
2016Q2,40,6,399,0.015037593984962405
2016Q2,41,1,399,0.002506265664160401
2016Q2,42,3,399,0.007518796992481203
2016Q2,43,5,399,0.012531328320802004
2016Q2,45,4,399,0.010025062656641603
2016Q2,46,2,399,0.005012531328320802
2016Q2,47,2,399,0.005012531328320802
2016Q2,48,1,399,0.002506265664160401
2016Q2,49,3,399,0.007518796992481203
2016Q2,50,5,399,0.012531328320802004
2016Q2,51,1,399,0.002506265664160401
2016Q2,52,5,399,0.012531328320802004
2016Q3,0,26,392,0.0663265306122449
2016Q3,1,21,392,0.05357142857142857
2016Q3,2,17,392,0.04336734693877551
2016Q3,3,22,392,0.05612244897959184
2016Q3,4,15,392,0.03826530612244898
2016Q3,5,3,392,0.007653061224489796
2016Q3,6,12,392,0.030612244897959183
2016Q3,7,13,392,0.03316326530612245
2016Q3,8,10,392,0.025510204081632654
2016Q3,9,9,392,0.02295918367346939
2016Q3,10,17,392,0.04336734693877551
2016Q3,11,8,392,0.02040816326530612
2016Q3,12,12,392,0.030612244897959183
2016Q3,13,9,392,0.02295918367346939
2016Q3,14,9,392,0.02295918367346939
2016Q3,15,13,392,0.03316326530612245
2016Q3,16,7,392,0.017857142857142856
2016Q3,17,8,392,0.02040816326530612
2016Q3,18,10,392,0.025510204081632654
2016Q3,19,10,392,0.025510204081632654
2016Q3,20,8,392,0.02040816326530612
2016Q3,21,4,392,0.01020408163265306
2016Q3,22,12,392,0.030612244897959183
2016Q3,23,5,392,0.012755102040816327
2016Q3,24,5,392,0.012755102040816327
2016Q3,25,6,392,0.015306122448979591
2016Q3,26,2,392,0.00510204081632653
2016Q3,27,2,392,0.00510204081632653
2016Q3,28,7,392,0.017857142857142856
2016Q3,29,7,392,0.017857142857142856
2016Q3,30,5,392,0.012755102040816327
2016Q3,31,3,392,0.007653061224489796
2016Q3,32,6,392,0.015306122448979591
2016Q3,33,2,392,0.00510204081632653
2016Q3,34,6,392,0.015306122448979591
2016Q3,35,1,392,0.002551020408163265
2016Q3,36,3,392,0.007653061224489796
2016Q3,37,2,392,0.00510204081632653
2016Q3,38,2,392,0.00510204081632653
2016Q3,39,2,392,0.00510204081632653
2016Q3,40,9,392,0.02295918367346939
2016Q3,41,4,392,0.01020408163265306
2016Q3,42,1,392,0.002551020408163265
2016Q3,43,3,392,0.007653061224489796
2016Q3,44,4,392,0.01020408163265306
2016Q3,45,3,392,0.007653061224489796
2016Q3,46,4,392,0.01020408163265306
2016Q3,47,3,392,0.007653061224489796
2016Q3,48,14,392,0.03571428571428571
2016Q3,49,3,392,0.007653061224489796
2016Q3,50,1,392,0.002551020408163265
2016Q3,51,1,392,0.002551020408163265
2016Q3,52,1,392,0.002551020408163265
2016Q4,0,14,404,0.034653465346534656
2016Q4,1,15,404,0.03712871287128713
2016Q4,2,21,404,0.05198019801980198
2016Q4,3,23,404,0.05693069306930693
2016Q4,4,26,404,0.06435643564356436
2016Q4,5,2,404,0.0049504950495049506
2016Q4,6,9,404,0.022277227722772276
2016Q4,7,17,404,0.04207920792079208
2016Q4,8,13,404,0.03217821782178218
2016Q4,9,11,404,0.027227722772277228
2016Q4,10,9,404,0.022277227722772276
2016Q4,11,9,404,0.022277227722772276
2016Q4,12,3,404,0.007425742574257425
2016Q4,13,12,404,0.0297029702970297
2016Q4,14,7,404,0.017326732673267328
2016Q4,15,10,404,0.024752475247524754
2016Q4,16,11,404,0.027227722772277228
2016Q4,17,18,404,0.04455445544554455
2016Q4,18,5,404,0.012376237623762377
2016Q4,19,9,404,0.022277227722772276
2016Q4,20,14,404,0.034653465346534656
2016Q4,21,3,404,0.007425742574257425
2016Q4,22,8,404,0.019801980198019802
2016Q4,23,7,404,0.017326732673267328
2016Q4,24,15,404,0.03712871287128713
2016Q4,25,11,404,0.027227722772277228
2016Q4,26,4,404,0.009900990099009901
2016Q4,27,9,404,0.022277227722772276
2016Q4,28,5,404,0.012376237623762377
2016Q4,29,2,404,0.0049504950495049506
2016Q4,30,11,404,0.027227722772277228
2016Q4,31,7,404,0.017326732673267328
2016Q4,32,1,404,0.0024752475247524753
2016Q4,33,2,404,0.0049504950495049506
2016Q4,34,3,404,0.007425742574257425
2016Q4,36,6,404,0.01485148514851485
2016Q4,37,2,404,0.0049504950495049506
2016Q4,38,7,404,0.017326732673267328
2016Q4,39,3,404,0.007425742574257425
2016Q4,40,8,404,0.019801980198019802
2016Q4,41,7,404,0.017326732673267328
2016Q4,42,3,404,0.007425742574257425
2016Q4,43,1,404,0.0024752475247524753
2016Q4,44,3,404,0.007425742574257425
2016Q4,46,3,404,0.007425742574257425
2016Q4,47,4,404,0.009900990099009901
2016Q4,48,3,404,0.007425742574257425
2016Q4,49,1,404,0.0024752475247524753
2016Q4,50,2,404,0.0049504950495049506
2016Q4,51,3,404,0.007425742574257425
2016Q4,52,2,404,0.0049504950495049506
2017Q1,0,13,401,0.032418952618453865
2017Q1,1,19,401,0.04738154613466334
2017Q1,2,23,401,0.057356608478802994
2017Q1,3,13,401,0.032418952618453865
2017Q1,4,27,401,0.06733167082294264
2017Q1,6,9,401,0.022443890274314215
2017Q1,7,12,401,0.029925187032418952
2017Q1,8,13,401,0.032418952618453865
2017Q1,9,9,401,0.022443890274314215
2017Q1,10,9,401,0.022443890274314215
2017Q1,11,10,401,0.02493765586034913
2017Q1,12,12,401,0.029925187032418952
2017Q1,13,9,401,0.022443890274314215
2017Q1,14,11,401,0.02743142144638404
2017Q1,15,6,401,0.014962593516209476
2017Q1,16,7,401,0.017456359102244388
2017Q1,17,5,401,0.012468827930174564
2017Q1,18,5,401,0.012468827930174564
2017Q1,19,17,401,0.04239401496259352
2017Q1,20,13,401,0.032418952618453865
2017Q1,21,3,401,0.007481296758104738
2017Q1,22,6,401,0.014962593516209476
2017Q1,23,11,401,0.02743142144638404
2017Q1,24,14,401,0.034912718204488775
2017Q1,25,6,401,0.014962593516209476
2017Q1,26,8,401,0.0199501246882793
2017Q1,27,6,401,0.014962593516209476
2017Q1,28,4,401,0.00997506234413965
2017Q1,29,2,401,0.004987531172069825
2017Q1,30,3,401,0.007481296758104738
2017Q1,31,6,401,0.014962593516209476
2017Q1,32,2,401,0.004987531172069825
2017Q1,33,9,401,0.022443890274314215
2017Q1,34,8,401,0.0199501246882793
2017Q1,35,11,401,0.02743142144638404
2017Q1,36,2,401,0.004987531172069825
2017Q1,37,10,401,0.02493765586034913
2017Q1,38,4,401,0.00997506234413965
2017Q1,39,5,401,0.012468827930174564
2017Q1,40,7,401,0.017456359102244388
2017Q1,41,2,401,0.004987531172069825
2017Q1,42,3,401,0.007481296758104738
2017Q1,43,5,401,0.012468827930174564
2017Q1,44,4,401,0.00997506234413965
2017Q1,45,3,401,0.007481296758104738
2017Q1,46,5,401,0.012468827930174564
2017Q1,47,2,401,0.004987531172069825
2017Q1,48,1,401,0.0024937655860349127
2017Q1,49,2,401,0.004987531172069825
2017Q1,50,2,401,0.004987531172069825
2017Q1,51,2,401,0.004987531172069825
2017Q1,52,1,401,0.0024937655860349127
2017Q2,0,14,402,0.03482587064676617
2017Q2,1,32,402,0.07960199004975124
2017Q2,2,20,402,0.04975124378109453
2017Q2,3,21,402,0.05223880597014925
2017Q2,4,17,402,0.04228855721393035
2017Q2,5,2,402,0.004975124378109453
2017Q2,6,9,402,0.022388059701492536
2017Q2,7,10,402,0.024875621890547265
2017Q2,8,17,402,0.04228855721393035
2017Q2,9,7,402,0.017412935323383085
2017Q2,10,8,402,0.01990049751243781
2017Q2,11,10,402,0.024875621890547265
2017Q2,12,11,402,0.02736318407960199
2017Q2,13,11,402,0.02736318407960199
2017Q2,14,7,402,0.017412935323383085
2017Q2,15,2,402,0.004975124378109453
2017Q2,16,7,402,0.017412935323383085
2017Q2,17,3,402,0.007462686567164179
2017Q2,18,8,402,0.01990049751243781
2017Q2,19,8,402,0.01990049751243781
2017Q2,20,10,402,0.024875621890547265
2017Q2,21,12,402,0.029850746268656716
2017Q2,22,8,402,0.01990049751243781
2017Q2,23,9,402,0.022388059701492536
2017Q2,24,7,402,0.017412935323383085
2017Q2,25,4,402,0.009950248756218905
2017Q2,26,12,402,0.029850746268656716
2017Q2,27,6,402,0.014925373134328358
2017Q2,28,3,402,0.007462686567164179
2017Q2,29,5,402,0.012437810945273632
2017Q2,30,7,402,0.017412935323383085
2017Q2,31,8,402,0.01990049751243781
2017Q2,32,14,402,0.03482587064676617
2017Q2,33,8,402,0.01990049751243781
2017Q2,34,13,402,0.03233830845771144
2017Q2,35,7,402,0.017412935323383085
2017Q2,36,2,402,0.004975124378109453
2017Q2,37,2,402,0.004975124378109453
2017Q2,38,6,402,0.014925373134328358
2017Q2,39,2,402,0.004975124378109453
2017Q2,40,1,402,0.0024875621890547263
2017Q2,41,4,402,0.009950248756218905
2017Q2,42,1,402,0.0024875621890547263
2017Q2,43,4,402,0.009950248756218905
2017Q2,44,3,402,0.007462686567164179
2017Q2,45,5,402,0.012437810945273632
2017Q2,46,3,402,0.007462686567164179
2017Q2,47,5,402,0.012437810945273632
2017Q2,48,1,402,0.0024875621890547263
2017Q2,49,1,402,0.0024875621890547263
2017Q2,50,1,402,0.0024875621890547263
2017Q2,51,3,402,0.007462686567164179
2017Q2,52,1,402,0.0024875621890547263
2017Q3,0,22,435,0.05057471264367816
2017Q3,1,19,435,0.04367816091954023
2017Q3,2,30,435,0.06896551724137931
2017Q3,3,20,435,0.04597701149425287
2017Q3,4,18,435,0.041379310344827586
2017Q3,5,1,435,0.0022988505747126436
2017Q3,6,18,435,0.041379310344827586
2017Q3,7,7,435,0.016091954022988506
2017Q3,8,12,435,0.027586206896551724
2017Q3,9,17,435,0.03908045977011494
2017Q3,10,9,435,0.020689655172413793
2017Q3,11,9,435,0.020689655172413793
2017Q3,12,7,435,0.016091954022988506
2017Q3,13,10,435,0.022988505747126436
2017Q3,14,2,435,0.004597701149425287
2017Q3,15,9,435,0.020689655172413793
2017Q3,16,6,435,0.013793103448275862
2017Q3,17,11,435,0.02528735632183908
2017Q3,18,9,435,0.020689655172413793
2017Q3,19,16,435,0.0367816091954023
2017Q3,20,5,435,0.011494252873563218
2017Q3,21,9,435,0.020689655172413793
2017Q3,22,2,435,0.004597701149425287
2017Q3,23,7,435,0.016091954022988506
2017Q3,24,11,435,0.02528735632183908
2017Q3,25,9,435,0.020689655172413793
2017Q3,26,7,435,0.016091954022988506
2017Q3,27,5,435,0.011494252873563218
2017Q3,28,10,435,0.022988505747126436
2017Q3,29,12,435,0.027586206896551724
2017Q3,30,9,435,0.020689655172413793
2017Q3,31,6,435,0.013793103448275862
2017Q3,32,2,435,0.004597701149425287
2017Q3,33,5,435,0.011494252873563218
2017Q3,34,8,435,0.01839080459770115
2017Q3,35,5,435,0.011494252873563218
2017Q3,36,3,435,0.006896551724137931
2017Q3,37,3,435,0.006896551724137931
2017Q3,38,3,435,0.006896551724137931
2017Q3,39,1,435,0.0022988505747126436
2017Q3,40,5,435,0.011494252873563218
2017Q3,41,6,435,0.013793103448275862
2017Q3,42,7,435,0.016091954022988506
2017Q3,43,1,435,0.0022988505747126436
2017Q3,44,8,435,0.01839080459770115
2017Q3,45,7,435,0.016091954022988506
2017Q3,46,2,435,0.004597701149425287
2017Q3,47,4,435,0.009195402298850575
2017Q3,48,11,435,0.02528735632183908
2017Q3,49,1,435,0.0022988505747126436
2017Q3,50,4,435,0.009195402298850575
2017Q3,51,5,435,0.011494252873563218
2017Q4,0,14,358,0.03910614525139665
2017Q4,1,19,358,0.05307262569832402
2017Q4,2,31,358,0.08659217877094973
2017Q4,3,18,358,0.05027932960893855
2017Q4,4,22,358,0.061452513966480445
2017Q4,5,2,358,0.00558659217877095
2017Q4,6,18,358,0.05027932960893855
2017Q4,7,2,358,0.00558659217877095
2017Q4,8,10,358,0.027932960893854747
2017Q4,9,19,358,0.05307262569832402
2017Q4,10,16,358,0.0446927374301676
2017Q4,11,11,358,0.030726256983240222
2017Q4,12,7,358,0.019553072625698324
2017Q4,13,10,358,0.027932960893854747
2017Q4,14,9,358,0.025139664804469275
2017Q4,15,3,358,0.008379888268156424
2017Q4,16,4,358,0.0111731843575419
2017Q4,17,4,358,0.0111731843575419
2017Q4,18,7,358,0.019553072625698324
2017Q4,19,6,358,0.01675977653631285
2017Q4,20,7,358,0.019553072625698324
2017Q4,21,7,358,0.019553072625698324
2017Q4,22,6,358,0.01675977653631285
2017Q4,23,7,358,0.019553072625698324
2017Q4,24,8,358,0.0223463687150838
2017Q4,25,3,358,0.008379888268156424
2017Q4,26,7,358,0.019553072625698324
